county_fips,year,crop,yield_value,TMIN,TMAX,PRCP,HTDD,CLDD,VPD,ETO,SRAD,WIND,ndvi_mean_year,ndvi_min_year,ndvi_max_year,evi_mean_year,evi_min_year,evi_max_year,state_abbr,county_name,clay_mean,silt_mean,sand_mean,ph_mean,soc_mean,bdod_mean
31099,2019,CORN,209.2,13.077197373857585,25.277631114892657,676.2532165676066,393.4755438063751,553.164936282655,0.8975247043908903,875.5934752539227,252.75285602901943,4.784205639978867,0.5790513331158419,0.2623666849869068,0.8375949900512288,0.4300077744925438,0.1720080792257298,0.6676094711720739,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2018,CORN,214.7,12.582534121069472,25.429717391404232,554.8713055678054,473.74262190062257,602.2575095357369,1.059235412623052,928.2579911097512,251.13712067452127,4.859370635506976,0.614089024021067,0.251364689942188,0.8416460559070997,0.4501755897010858,0.1653081215484227,0.635391225388913,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2017,CORN,216.9,12.139654439836066,26.042853738237227,567.3296687575308,394.127376992841,538.1356211975165,1.222011747806628,978.7988785087796,252.600308393903,4.739516993106632,0.5902971176972537,0.3031790255787778,0.8423021990165853,0.4413178647319711,0.2103918984372931,0.6631693836463942,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2016,CORN,198.7,12.829367215789665,26.39459664200732,451.039108979322,355.80246627608983,594.5831773356202,1.136916422821715,970.6797815038668,254.02325887903245,4.909973183138293,0.5901264941527088,0.2908540498996301,0.8114702042363836,0.4228736259085417,0.1945013046557899,0.6014493823532003,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2015,CORN,210.7,12.58302356420916,25.90425592350784,501.8354998005576,367.8701111431567,539.6125445254116,1.0996423099618715,944.2968456678192,251.73367002983548,4.926890996838847,0.5813482630551295,0.2616932512939277,0.8164326061079856,0.4241208261448437,0.1791850718457102,0.6413559597111484,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2014,CORN,203.4,11.587774267598348,25.540676026930896,567.3738919681634,442.3705930829934,490.4595698851612,1.214296685235525,969.7108235094762,248.2158558926424,4.904698423346175,0.5815689010991162,0.2404912371452169,0.7616388060885889,0.4233977526356162,0.1694983176729571,0.5980395479113466,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2013,CORN,191.1,12.182646532013814,27.370185373726635,412.426719589047,482.6635070736232,751.3712104960105,1.4936278711394644,1075.1722436060588,244.62386891471112,5.078688864220699,0.5871823400726347,0.2377004943525662,0.8268737619877562,0.4347722416527795,0.1531076554109853,0.6622371760770974,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2012,CORN,201.0,13.604997215992,30.41306669586204,297.55997960950447,237.00117660024156,912.0449925789648,2.027022855311139,1273.669697719762,259.74251164631534,5.077226337200977,0.5961052992028241,0.3019549233929868,0.785618830071449,0.4363614333481267,0.1916208674388599,0.6171425663422908,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2011,CORN,186.1,12.381172120817707,28.119818111166968,558.3750411829351,420.0171438642695,775.0072549748822,1.5184210502675366,1092.2920676018098,253.14522616941255,4.9321240080432185,0.5794864262208678,0.2567167559655893,0.8378417237092315,0.4328967673104224,0.1717296541001576,0.6496776724282358,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31099,2010,CORN,189.4,12.516466411912877,26.28314196719365,661.5423990129033,380.5698304049549,580.7341929036561,1.0684297721294775,953.7138069050142,255.2493564150016,5.006637425803952,0.5776969520803271,0.2744871538870751,0.8157935754739994,0.4146273468765949,0.1771794582107497,0.6274711920597918,NE,Kearney,26.8975976878999,50.66605021801233,22.436064752167592,6.523658931823118,26.912674785746503,1.344547520005346
31137,2024,CORN,198.9,12.362003475575028,26.39696006878684,503.93127161300737,328.493532912871,524.9592154498062,1.1946679053855398,976.6817875551926,257.2485233133039,4.69345120896193,0.5920436455601527,0.2822332711591053,0.8100538161419261,0.4248682421055092,0.174296823785148,0.5960355969427108,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2023,CORN,227.2,11.528911504750525,26.274406016086864,454.7940843160122,363.4834576243519,472.985352020558,1.20366562208546,963.072202804233,255.64161343572576,4.282868294288772,0.6090148796952061,0.2476165051539159,0.819571550101676,0.4686534754926021,0.1606480468410347,0.6621703210153562,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
31137,2022,CORN,227.0,11.632829100741963,26.726765724406228,378.8176268072917,447.55337994581816,607.6765090343085,1.4035176519404953,1067.3830385333508,259.30354572096195,4.905158687783151,0.5667372042633753,0.2367930403197532,0.8192198145992557,0.4312472426898532,0.1725209486010799,0.6490276611738299,NE,Phelps,25.04867486603396,51.902816514946096,23.048313319129704,6.437205436115953,25.27959358254245,1.3466673122861386
